timestamp,esgScore,governanceScore,environmentScore,socialScore
1727740800,15.93,4.57,3.76,7.59
1730419200,15.93,4.57,3.76,7.59
1733011200,15.93,3.42,4.7,7.82
1735689600,15.93,3.42,4.7,7.82
1738368000,15.93,3.42,4.7,7.82
1740787200,15.93,3.42,4.7,7.82
1743465600,15.93,3.42,4.7,7.82
1746057600,15.93,3.42,4.7,7.82
