timestamp,esgScore,governanceScore,environmentScore,socialScore
1730419200,22.63,6.78,5.19,10.65
1733011200,22.35,6.94,5.19,10.21
1735689600,22.35,6.94,5.19,10.21
1738368000,22.35,6.94,5.19,10.21
1740787200,21.7,5.74,6.04,9.92
1743465600,21.7,5.74,6.04,9.92
1746057600,21.59,5.74,5.93,9.92
