,Open,High,Low,Close,Volume
2025-05-17,514.47998046875,516.6699829101562,509.739990234375,514.4299926757812,946800.0
2025-05-16,514.47998046875,516.6699829101562,509.739990234375,514.4299926757812,946800.0
2025-05-15,516.6300048828125,521.0999755859375,512.1900024414062,514.47998046875,826600.0
2025-05-14,512.3599853515625,518.0800170898438,512.3599853515625,517.6599731445312,881600.0
2025-05-13,506.5799865722656,516.5800170898438,505.5799865722656,515.7100219726562,823400.0
2025-05-12,503.6600036621094,506.6600036621094,497.04998779296875,505.5899963378906,1099700.0
2025-05-11,498.14333089192706,500.3866678873698,491.0466613769531,498.0266621907552,923633.3333333333
2025-05-10,492.6266581217448,494.1133321126302,485.0433349609375,490.4633280436198,747566.6666666666
2025-05-09,487.1099853515625,487.8399963378906,479.0400085449219,482.8999938964844,571500.0
2025-05-08,485.0,491.32000732421875,482.7200012207031,484.5,1011800.0
2025-05-07,474.1499938964844,483.8599853515625,473.1099853515625,480.5400085449219,899300.0
2025-05-06,468.760009765625,478.5400085449219,467.8599853515625,473.54998779296875,834200.0
2025-05-05,469.1700134277344,482.8699951171875,465.5899963378906,477.4100036621094,1074600.0
2025-05-04,469.3966776529948,480.72666422526044,466.2566630045573,475.7000020345052,1147633.3333333333
2025-05-03,469.6233418782552,478.5833333333333,466.92332967122394,473.99000040690106,1220666.6666666667
2025-05-02,469.8500061035156,476.44000244140625,467.5899963378906,472.2799987792969,1293700.0
2025-05-01,462.4700012207031,467.7300109863281,457.70001220703125,459.3599853515625,1137700.0
2025-04-30,449.6700134277344,460.7099914550781,448.6499938964844,459.010009765625,1338900.0
2025-04-29,445.8299865722656,462.42999267578125,444.239990234375,460.7699890136719,1415400.0
2025-04-28,444.3900146484375,447.4599914550781,436.8800048828125,443.9700012207031,1117100.0
2025-04-27,441.4733479817708,447.4099934895833,435.69000244140625,444.85333251953125,1088766.6666666667
2025-04-26,438.5566813151042,447.35999552408856,434.5,445.7366638183594,1060433.3333333333
2025-04-25,435.6400146484375,447.30999755859375,433.30999755859375,446.6199951171875,1032100.0
2025-04-24,426.1600036621094,440.19000244140625,423.0,438.8999938964844,1093000.0
2025-04-23,432.3399963378906,441.3800048828125,420.1700134277344,422.2300109863281,1008100.0
2025-04-22,407.69000244140625,417.1600036621094,402.8599853515625,413.3999938964844,946500.0
2025-04-21,406.260009765625,407.2900085449219,396.0299987792969,402.3599853515625,901400.0
2025-04-20,410.0400085449219,410.9125061035156,400.04750061035156,405.09999084472656,926650.0
2025-04-19,413.82000732421875,414.5350036621094,404.06500244140625,407.8399963378906,951900.0
2025-04-18,417.6000061035156,418.1575012207031,408.08250427246094,410.5800018310547,977150.0
