,Open,High,Low,Close,Volume
2025-05-17,48.75,50.119998931884766,48.61000061035156,50.099998474121094,11571300.0
2025-05-16,48.75,50.119998931884766,48.61000061035156,50.099998474121094,11571300.0
2025-05-15,49.0,49.869998931884766,48.400001525878906,49.84000015258789,13679700.0
2025-05-14,49.20000076293945,49.2400016784668,48.27000045776367,48.65999984741211,18001200.0
2025-05-13,50.38999938964844,50.689998626708984,49.630001068115234,50.06999969482422,16694900.0
2025-05-12,51.02000045776367,51.77000045776367,50.0,50.779998779296875,19116100.0
2025-05-11,51.83666737874349,52.550000508626304,50.99000040690104,51.846665700276695,15462000.0
2025-05-10,52.653334299723305,53.33000055948893,51.980000813802086,52.91333262125651,11807900.0
2025-05-09,53.470001220703125,54.11000061035156,52.970001220703125,53.97999954223633,8153800.0
2025-05-08,53.790000915527344,54.20000076293945,52.72999954223633,52.83000183105469,9817500.0
2025-05-07,53.41999816894531,54.33000183105469,53.209999084472656,53.9900016784668,11139100.0
2025-05-06,53.77000045776367,54.7400016784668,53.25,54.61000061035156,13642000.0
2025-05-05,52.79999923706055,53.060001373291016,52.25,53.040000915527344,12142000.0
2025-05-04,52.58999888102213,52.86333465576172,51.88666661580404,52.53666687011719,11029933.333333334
2025-05-03,52.379998524983726,52.66666793823242,51.52333323160807,52.03333282470703,9917866.666666666
2025-05-02,52.16999816894531,52.470001220703125,51.15999984741211,51.529998779296875,8805800.0
2025-05-01,51.47999954223633,51.650001525878906,50.77000045776367,51.4900016784668,12415700.0
2025-04-30,52.61000061035156,52.95000076293945,52.20000076293945,52.68000030517578,11113500.0
2025-04-29,53.689998626708984,53.95000076293945,52.779998779296875,52.959999084472656,10496200.0
2025-04-28,53.5099983215332,54.119998931884766,53.099998474121094,54.06999969482422,9374200.0
2025-04-27,53.769999186197914,54.21999867757162,53.22666549682617,54.026666005452476,10377400.0
2025-04-26,54.03000005086263,54.31999842325846,53.35333251953125,53.98333231608073,11380600.0
2025-04-25,54.290000915527344,54.41999816894531,53.47999954223633,53.939998626708984,12383800.0
2025-04-24,54.7400016784668,55.7400016784668,54.040000915527344,55.70000076293945,15827500.0
2025-04-23,51.75,53.5,51.63999938964844,53.150001525878906,21001600.0
2025-04-22,55.72999954223633,56.15999984741211,54.349998474121094,54.540000915527344,18218100.0
2025-04-21,57.0,57.15999984741211,54.41999816894531,55.209999084472656,17720600.0
2025-04-20,56.64999961853027,56.920000076293945,54.5074987411499,55.177499771118164,16882500.0
2025-04-19,56.29999923706055,56.68000030517578,54.59499931335449,55.14500045776367,16044400.0
2025-04-18,55.94999885559082,56.44000053405762,54.68249988555908,55.11250114440918,15206300.0
2025-04-17,55.599998474121094,56.20000076293945,54.77000045776367,55.08000183105469,14368200.0
2025-04-16,56.4900016784668,57.08000183105469,55.5,55.95000076293945,18277500.0
2025-04-15,55.0099983215332,55.15999984741211,54.13999938964844,54.58000183105469,12001100.0
2025-04-14,53.70000076293945,55.22999954223633,53.16999816894531,54.790000915527344,14229800.0
2025-04-13,53.7466672261556,55.43999989827474,53.23999913533529,54.8500010172526,20077100.0
2025-04-12,53.79333368937174,55.65000025431315,53.31000010172526,54.91000111897787,25924400.0
2025-04-11,53.84000015258789,55.86000061035156,53.380001068115234,54.970001220703125,31771700.0
2025-04-10,48.900001525878906,51.599998474121094,48.720001220703125,50.939998626708984,23184600.0
2025-04-09,46.20000076293945,48.939998626708984,45.72999954223633,48.75,24860400.0
2025-04-08,46.63999938964844,47.119998931884766,44.38999938964844,44.959999084472656,16266100.0
2025-04-07,43.540000915527344,46.970001220703125,42.93000030517578,44.86000061035156,22059900.0
2025-04-06,44.65000025431315,46.980000813802086,43.15000025431315,44.63333384195963,21767466.666666668
2025-04-05,45.75999959309896,46.99000040690104,43.37000020345052,44.40666707356771,21475033.333333332
2025-04-04,46.869998931884766,47.0,43.59000015258789,44.18000030517578,21182600.0
