,Open,High,Low,Close,Volume
2025-05-17,579.010009765625,583.02001953125,574.219970703125,582.8800048828125,611500.0
2025-05-16,579.010009765625,583.02001953125,574.219970703125,582.8800048828125,611500.0
2025-05-15,565.739990234375,574.77001953125,565.280029296875,574.4000244140625,515800.0
2025-05-14,572.8099975585938,576.8699951171875,563.489990234375,565.9400024414062,623100.0
2025-05-13,577.8200073242188,582.5700073242188,575.4600219726562,577.0700073242188,554600.0
2025-05-12,579.9199829101562,579.9199829101562,566.7999877929688,575.8400268554688,750900.0
2025-05-11,578.1266479492188,578.1266479492188,565.989990234375,574.0533447265625,611666.6666666667
2025-05-10,576.3333129882812,576.3333129882812,565.1799926757812,572.2666625976562,472433.3333333334
2025-05-09,574.5399780273438,574.5399780273438,564.3699951171875,570.47998046875,333200.0
2025-05-08,576.760009765625,582.1699829101562,572.52001953125,574.97998046875,485200.0
2025-05-07,570.4299926757812,576.4299926757812,569.489990234375,574.2899780273438,396000.0
2025-05-06,565.4500122070312,574.02001953125,560.9400024414062,569.7000122070312,584900.0
2025-05-05,565.9199829101562,575.3200073242188,563.3099975585938,571.1300048828125,647800.0
2025-05-04,564.6466471354166,573.3466796875,562.9066569010416,569.4333292643229,617200.0
2025-05-03,563.3733113606771,571.3733520507812,562.5033162434896,567.7366536458334,586600.0
2025-05-02,562.0999755859375,569.4000244140625,562.0999755859375,566.0399780273438,556000.0
2025-05-01,564.1400146484375,564.2100219726562,556.530029296875,557.5900268554688,590200.0
2025-04-30,554.9000244140625,560.9000244140625,547.75,560.0800170898438,670400.0
2025-04-29,553.4199829101562,558.0599975585938,552.030029296875,556.1699829101562,716500.0
2025-04-28,537.9500122070312,558.2000122070312,535.530029296875,551.9500122070312,805900.0
2025-04-27,545.0466715494791,558.5466715494791,540.7000122070312,553.8666788736979,760933.3333333334
2025-04-26,552.1433308919271,558.8933308919271,545.8699951171875,555.7833455403646,715966.6666666666
2025-04-25,559.239990234375,559.239990234375,551.0399780273438,557.7000122070312,671000.0
2025-04-24,551.1199951171875,561.4299926757812,548.0,559.6599731445312,674300.0
2025-04-23,555.8200073242188,564.1199951171875,550.3499755859375,551.0800170898438,623400.0
2025-04-22,545.5800170898438,551.7899780273438,543.5499877929688,551.2999877929688,517600.0
2025-04-21,550.4199829101562,555.3400268554688,534.9099731445312,539.27001953125,372600.0
2025-04-20,553.1899871826172,557.6225128173828,540.2899780273438,543.7625122070312,365225.0
2025-04-19,555.9599914550781,559.9049987792969,545.6699829101562,548.2550048828125,357850.0
2025-04-18,558.7299957275391,562.1874847412109,551.0499877929688,552.7474975585938,350475.0
2025-04-17,561.5,564.469970703125,556.4299926757812,557.239990234375,343100.0
2025-04-16,562.5800170898438,569.8900146484375,552.530029296875,556.27001953125,635200.0
2025-04-15,569.8800048828125,571.6799926757812,563.3400268554688,567.0800170898438,340700.0
2025-04-14,568.4400024414062,570.72998046875,558.6599731445312,565.8800048828125,378400.0
2025-04-13,561.8766682942709,568.7266438802084,553.5466512044271,563.9733276367188,475300.0
2025-04-12,555.3133341471354,566.7233072916666,548.4333292643229,562.066650390625,572200.0
2025-04-11,548.75,564.719970703125,543.3200073242188,560.1599731445312,669100.0
2025-04-10,547.9400024414062,554.469970703125,533.0999755859375,549.5999755859375,944000.0
2025-04-09,517.510009765625,556.260009765625,513.8699951171875,553.760009765625,1153100.0
2025-04-08,534.8200073242188,541.8900146484375,513.9199829101562,519.1900024414062,806300.0
